# Values[k3].InitialValue	[l1]	[l13]	[l15]	[l135]	[c]	[s]	[cs]	[l2]	[sa]	[sb]	
1.21918	0.00239707	0.00239601	0.00239601	0.133825	5.74134e-05	750.965	1.94286	21.2934	21.2934	21.2934	
1.03774	0.00239707	0.00239601	0.00239601	0.133825	0.000105534	440.734	2.28255	11.5262	11.5262	11.5262	
1.00531	0.00239707	0.00239601	0.00239601	0.133825	0.000185367	254.892	2.35618	11.1694	11.1694	11.1694	
1.12398	0.00239707	0.00239601	0.00239601	0.133825	0.000134605	332.538	2.10742	10.2923	10.2923	10.2923	
1.10036	0.00239707	0.00239601	0.00239601	0.133825	9.91564e-05	455.981	2.15265	9.80948	9.80948	9.80948	
1.09458	0.00239707	0.00239601	0.00239601	0.133825	0.00010556	429.395	2.16401	10.4403	10.4403	10.4403	
1.03172	0.00239707	0.00239601	0.00239601	0.133825	0.000297814	156.626	2.29586	9.48785	9.48785	9.48785	
1.05846	0.00239707	0.00239601	0.00239601	0.133825	0.000202235	227.782	2.23785	9.98142	9.98142	9.98142	
1.03926	0.00239707	0.00239601	0.00239601	0.133825	7.61387e-05	610.451	2.27921	18.398	18.398	18.398	
1.13552	0.00239707	0.00239601	0.00239601	0.133825	9.95708e-05	447.389	2.08599	9.60546	9.60546	9.60546	
1.043	0.00239707	0.00239601	0.00239601	0.133825	0.000129156	359.234	2.27102	8.83456	8.83456	8.83456	
1.0009	0.00239707	0.00239601	0.00239601	0.133825	6.93062e-05	683.237	2.36656	15.5186	15.5186	15.5186	
1.06661	0.00239707	0.00239601	0.00239601	0.133825	0.000133538	343.683	2.22077	13.4365	13.4365	13.4365	
1.07166	0.00239707	0.00239601	0.00239601	0.133825	0.000187162	244.652	2.21029	7.18546	7.18546	7.18546	
1.15772	0.00239707	0.00239601	0.00239601	0.133825	9.51081e-05	464.176	2.046	9.97615	9.97615	9.97615	
1.04606	0.00239707	0.00239601	0.00239601	0.133825	9.57015e-05	484.119	2.2644	12.0525	12.0525	12.0525	
1.04456	0.00239707	0.00239601	0.00239601	0.133825	9.2003e-05	503.933	2.26765	15.7407	15.7407	15.7407	
1.02033	0.00239707	0.00239601	0.00239601	0.133825	0.000175394	267.407	2.32148	10.0497	10.0497	10.0497	
1.03737	0.00239707	0.00239601	0.00239601	0.133825	0.000130939	355.284	2.28337	9.25446	9.25446	9.25446	
1.24701	0.00239707	0.00239601	0.00239601	0.133825	0.0001425	299.522	1.8995	15.8194	15.8194	15.8194	
1.00627	0.00239707	0.00239601	0.00239601	0.133825	0.000115511	408.845	2.35394	18.7277	18.7277	18.7277	
1.00984	0.00239707	0.00239601	0.00239601	0.133825	6.79495e-05	693.794	2.3456	16.9257	16.9257	16.9257	
1.15925	0.00239707	0.00239601	0.00239601	0.133825	0.000199753	220.871	2.04328	8.75216	8.75216	8.75216	
1.17924	0.00239707	0.00239601	0.00239601	0.133825	0.000147933	295.9	2.00866	8.42883	8.42883	8.42883	
1.2163	0.00239707	0.00239601	0.00239601	0.133825	5.38467e-05	801.563	1.94746	18.0742	18.0742	18.0742	
1.15471	0.00239707	0.00239601	0.00239601	0.133825	0.000104373	423.482	2.05133	8.60813	8.60813	8.60813	
