Values[k1].InitialValue	Values[kd1].InitialValue	Values[kt3].InitialValue	Values[kt5].InitialValue	Values[k2].InitialValue	Values[kd2].InitialValue	Time	[l1]	[l13]	[l15]	[l135]	[c]
1.55193	0.156362	466.56	761.725	17.201	0.0667832	0	0.00126334	0.00077364	0.00206188	0.0893735	23.0195
2.31835	0.210498	522.885	910.534	16.5489	0.0777119	0	0.00161712	0.000928436	0.00281486	0.138264	29.4436
2.27814	0.231975	126.09	761.237	17.531	0.0450887	0	0.00256675	0.000425023	0.0154676	0.128011	49.7722
3.38748	0.1156	469.456	771.603	17.4785	0.0524682	0	0.00272926	0.00166028	0.00448473	0.192477	64.119
2.46495	0.170959	914.178	681.558	18.1275	0.0712245	0	0.00154454	0.00207119	0.00115131	0.134664	34.2735
1.61866	0.27716	690.369	500.645	16.4333	0.0562549	0	0.00135874	0.00187262	0.000984945	0.0967951	28.276
2.4733	0.312523	116.761	530.523	18.6088	0.0757321	0	0.0038192	0.000840061	0.0173068	0.130352	32.0299
2.07383	0.181609	893.675	138.072	16.5708	0.0674127	0	0.00200966	0.0129905	0.000310428	0.123627	30.3889
3.28557	0.165918	452.566	243.284	18.7518	0.0778949	0	0.00472053	0.00877531	0.00253667	0.173536	41.7757
3.36038	0.245345	266.775	461.712	17.7262	0.0750037	0	0.00461127	0.00266295	0.00797348	0.186775	44.1421
1.89292	0.197774	627.077	12.6005	17.0207	0.0365838	0	0.00295826	0.144946	5.94247e-05	0.108236	50.3569
3.10693	0.238797	630.278	437.825	18.4954	0.0524405	0	0.00290818	0.00418423	0.00201941	0.165727	58.4505
2.8961	0.11352	793.249	28.5912	18.1069	0.032192	0	0.00352343	0.0973692	0.000126977	0.158319	89.0486
1.52809	0.310578	591.848	596.467	17.3005	0.0602363	0	0.0012856	0.00127498	0.00129495	0.0867008	24.9014
1.99729	0.232869	302.323	959.253	17.5941	0.0738992	0	0.00158288	0.000498747	0.00501851	0.111945	26.6521
1.6937	0.204146	554.532	26.9601	18.2973	0.0626097	0	0.00291165	0.0594385	0.000141506	0.0908545	26.5517
2.50186	0.29338	622.168	557.169	18.5672	0.041454	0	0.00212089	0.00236706	0.00189842	0.132551	59.3695
2.73452	0.257997	803.081	631.009	18.256	0.0282451	0	0.00190645	0.00242534	0.00149749	0.147619	95.4125
2.05808	0.280274	894.757	652.61	18.972	0.0488511	0	0.00132981	0.00182245	0.000969624	0.106841	41.4931
2.09309	0.270873	355.417	61.1976	16.6929	0.0359334	0	0.00502078	0.0290307	0.000863845	0.122829	57.0601
2.4767	0.303078	751.191	428.115	17.8736	0.0640951	0	0.0020996	0.00368145	0.00119611	0.136141	37.9643
1.26171	0.325205	318.223	870.337	16.6908	0.0787861	0	0.00106125	0.000387883	0.00289956	0.0740653	15.6907
2.80703	0.124719	313.695	734.012	18.7263	0.0332587	0	0.0026789	0.00114469	0.00626582	0.14884	83.8039
2.84314	0.262411	723.28	124.337	16.9475	0.0669645	0	0.00335324	0.019465	0.000576237	0.164847	41.7198
3.42059	0.233756	728.249	965.808	17.7351	0.052052	0	0.00201889	0.00152194	0.00267661	0.190282	64.8325
2.4937	0.113253	570.98	423.054	18.6356	0.0398636	0	0.00250838	0.00338455	0.00185816	0.132959	62.156
2.49033	0.293217	760.109	205.099	18.1095	0.0423595	0	0.00257931	0.00954544	0.000695702	0.13512	57.7662
3.00662	0.231165	309.259	261.363	17.32	0.0557572	0	0.00526688	0.00622655	0.00444786	0.171096	53.148
2.14542	0.284613	141.563	430.584	17.5316	0.0333007	0	0.00374791	0.00123138	0.011377	0.120158	63.2591
2.99937	0.293508	849.422	488.541	17.5807	0.0586946	0	0.00224125	0.0038945	0.0012886	0.167683	50.2256
1.54205	0.212662	463.359	687.289	17.8907	0.0760393	0	0.00133991	0.000903062	0.00198654	0.0851305	20.0297
2.47462	0.168252	864.666	647.625	17.679	0.082875	0	0.00163615	0.00218392	0.00122522	0.138608	29.568
2.14832	0.268092	309.686	390.234	17.413	0.0330716	0	0.0030682	0.00243322	0.00386288	0.121362	63.8999
1.31887	0.310165	572.946	161.441	17.0543	0.0697777	0	0.00179513	0.00635861	0.000505544	0.0757978	18.5257
2.88665	0.191965	257.11	858.294	16.858	0.07247	0	0.00258754	0.000774949	0.00863135	0.16917	39.3524
2.84446	0.271903	748.386	236.15	17.7865	0.0790706	0	0.00288834	0.00914293	0.000911072	0.157319	35.3882
1.82517	0.153642	436.438	357.033	16.9143	0.0736432	0	0.00229979	0.00281005	0.00188071	0.106872	24.5464
2.33417	0.216175	651.893	498.48	16.7645	0.0808809	0	0.00202867	0.00265187	0.00155074	0.137381	28.4755
1.4253	0.111833	949.482	258.62	18.1213	0.0309995	0	0.00117967	0.00432911	0.000321281	0.0781349	45.6752
2.42734	0.213746	307.506	631.817	18.7989	0.0619349	0	0.00258355	0.00125699	0.00530459	0.127567	38.7199
2.79846	0.123625	577.229	650.262	17.6239	0.0562524	0	0.00227959	0.00202318	0.00256746	0.157634	49.3868
2.97274	0.288939	834.087	890.352	17.8222	0.0816631	0	0.0017236	0.00161416	0.00183923	0.164056	35.8038
3.20848	0.211856	313.116	933.72	18.2329	0.0605988	0	0.00257286	0.000862593	0.00766714	0.173823	52.2997
1.53069	0.1285	436.712	719.545	18.4654	0.0729718	0	0.00132369	0.00080324	0.00218032	0.0822928	20.824
1.64426	0.303539	296.455	780.078	16.9298	0.0704214	0	0.00152693	0.000580058	0.0040138	0.0953036	22.9117
1.40127	0.18417	758.798	467.185	17.5572	0.0323893	0	0.00114281	0.00185541	0.000703445	0.0789451	42.7936
1.69469	0.266026	275.937	384.807	16.7603	0.0795045	0	0.00256378	0.00183716	0.00357188	0.0994086	20.9563
1.30726	0.198594	107.295	175.739	16.8193	0.0455	0	0.00461552	0.00281475	0.00754584	0.0766424	28.3312
1.22054	0.265663	423.054	199.885	18.52	0.0785293	0	0.0019585	0.00413962	0.000924773	0.064873	15.2993
1.38736	0.250033	497.108	245.083	18.6438	0.0652449	0	0.00186864	0.00378635	0.00092081	0.0733421	20.9576
1.4959	0.307025	815.261	381.942	16.9325	0.046998	0	0.00124918	0.00266425	0.000585007	0.0866914	31.2333
2.25317	0.303837	751.268	104.216	18.3853	0.0372233	0	0.00263286	0.0189245	0.000365081	0.120204	59.3709
3.32666	0.18768	735.368	263.132	16.4338	0.0673934	0	0.00333103	0.00930251	0.00119161	0.199986	48.7663
3.14373	0.111528	839.575	805.566	17.4423	0.0751598	0	0.00191079	0.00199118	0.00183315	0.179055	41.5531
2.92426	0.211006	152.477	219.519	17.2914	0.0590177	0	0.00785652	0.00545187	0.0112953	0.166781	48.8646
1.73164	0.119946	528.602	71.2128	16.6342	0.0455847	0	0.00288638	0.0213891	0.000388762	0.103179	37.6508
3.37987	0.229264	543.327	689.835	17.7158	0.035831	0	0.0027403	0.0021576	0.00347776	0.188238	93.07
3.43502	0.198672	677.396	678.936	17.5321	0.0419374	0	0.00253221	0.00252573	0.00253722	0.193647	80.955
2.90803	0.290433	91.0754	553.053	18.9894	0.0778739	0	0.00451265	0.000742742	0.0273158	0.150343	36.6607
1.40764	0.232764	470.279	681.177	18.6958	0.0547946	0	0.00122224	0.00084354	0.00176949	0.0743189	25.3575
3.23693	0.151321	65.5268	140.054	17.5216	0.074365	0	0.0157338	0.0073534	0.033551	0.182673	43.0407
1.21809	0.16458	783.981	360.372	18.8517	0.0545781	0	0.00106428	0.00231427	0.000489116	0.0640216	22.1136
2.99322	0.179153	403.832	687.96	16.4649	0.028872	0	0.00274111	0.00160861	0.00466764	0.17974	102.501
1.38098	0.214841	68.6671	432.338	18.6452	0.0420397	0	0.00275525	0.000437392	0.0172933	0.0729892	32.3718
3.46435	0.187229	473.069	699.439	18.0432	0.041146	0	0.00295418	0.00199754	0.00436607	0.189935	83.29
1.49495	0.200406	712.823	33.3625	16.7445	0.0471122	0	0.00200292	0.0425388	9.37171e-05	0.0876962	31.1688
2.0412	0.217842	479.852	726.1	18.9767	0.0446255	0	0.0016923	0.00111804	0.00255958	0.106282	45.1956
2.37233	0.298637	296.211	80.9688	18.0001	0.0687605	0	0.00628469	0.022907	0.00171618	0.12914	33.8063
2.34988	0.332211	473.237	429.121	16.7118	0.0694982	0	0.0026032	0.0028686	0.00235887	0.137719	33.1164
2.48769	0.213824	624.988	579.684	16.8948	0.030151	0	0.00206467	0.00222521	0.00191435	0.145328	81.4331
1.98235	0.13873	481.026	174.291	16.5337	0.0597982	0	0.00302438	0.00834035	0.00109551	0.118796	32.8461
2.95502	0.193889	609.683	522.687	17.0652	0.0516382	0	0.00260914	0.00304228	0.00223613	0.171127	56.5533
2.05065	0.22771	764.682	865.992	16.9451	0.0379115	0	0.00125737	0.00110998	0.00142353	0.119362	53.3507
3.44674	0.21249	589.745	924.254	18.4054	0.071405	0	0.00227626	0.00145209	0.00356609	0.185047	47.6979
2.26488	0.276913	808.386	32.3869	18.8238	0.0393886	0	0.00269293	0.0666463	0.000107852	0.117569	56.1863
3.47867	0.136535	94.6729	696.146	17.5143	0.061757	0	0.00439806	0.000598001	0.0322931	0.196795	55.8109
2.06083	0.132541	32.0668	173.361	18.9088	0.0292119	0	0.0100254	0.00185299	0.0539768	0.107771	69.7599
3.56873	0.165708	250.236	137.112	17.0723	0.0778034	0	0.00920931	0.0167872	0.00504272	0.206728	45.3621
2.71617	0.164451	910.824	389.67	16.5184	0.0485389	0	0.00208831	0.00487919	0.000893261	0.162735	55.3807
2.5613	0.146335	702.381	807.197	16.5863	0.0571697	0	0.00169654	0.00147597	0.0019493	0.153027	44.3969
3.32768	0.184746	971.266	896.388	16.507	0.0822506	0	0.00178157	0.00192999	0.00164391	0.199301	39.9982
3.58184	0.138889	782.487	452.048	18.5084	0.0632039	0	0.00290104	0.00502011	0.00167565	0.192011	56.2281
1.78184	0.285385	220.952	210.51	17.5781	0.0748677	0	0.00412705	0.0043259	0.00392694	0.0995503	23.3733
2.02545	0.13622	391.896	937.089	17.3174	0.0305882	0	0.0015239	0.000637212	0.00364264	0.116002	65.6743
3.31611	0.122324	784.636	309.259	16.5343	0.0289995	0	0.00303113	0.00768738	0.00119451	0.198999	113.461
1.91269	0.296845	112.539	815.566	16.5896	0.0328626	0	0.0020602	0.000284181	0.014891	0.112965	57.0267
1.42152	0.158486	311.714	477.901	17.3337	0.0390327	0	0.00179991	0.00117361	0.00275812	0.0812143	36.0657
2.27085	0.209065	460.996	28.8046	17.0853	0.0631434	0	0.00463431	0.0736341	0.000289436	0.130356	35.2717
1.58423	0.276889	383.969	119.002	17.3403	0.0344404	0	0.00314802	0.0101338	0.00097495	0.0897012	45.1635
2.79169	0.233316	80.8773	305.418	17.4274	0.0289005	0	0.00722246	0.00191111	0.0271958	0.157593	95.0309
2.14147	0.127568	532.916	697.731	17.4642	0.0750297	0	0.00173994	0.00132869	0.0022775	0.121693	28.3256
3.06499	0.280318	569.013	814.026	18.4293	0.0644543	0	0.00221568	0.00154825	0.00316818	0.163715	46.8108
3.04537	0.329596	538.907	136.761	17.8549	0.0639575	0	0.004505	0.0177093	0.00114256	0.167047	46.6342
2.83095	0.115123	10.253	639.836	17.9059	0.0708704	0	0.00435394	6.97565e-05	0.26869	0.155347	39.2494
1.5787	0.211229	37.4478	891.358	18.5194	0.0545588	0	0.00169933	7.13755e-05	0.0402216	0.0838109	28.4488
3.54888	0.280124	947.79	378.344	18.7613	0.0779855	0	0.00267554	0.00669754	0.00106772	0.186223	44.8005
2.73276	0.213767	226.394	792.746	18.331	0.0713748	0	0.00268088	0.000765405	0.00937855	0.147213	37.8082
2.04944	0.142497	224.108	744.393	18.0001	0.0346049	0	0.00211578	0.000636859	0.00702329	0.112886	58.7189
2.16033	0.213275	295.753	336.195	17.2247	0.0649503	0	0.00341737	0.00300438	0.00388186	0.12376	32.821
2.75038	0.169197	354	702.716	18.1394	0.074172	0	0.00260234	0.00131064	0.00516338	0.15014	36.7179
2.74891	0.305907	390.935	703.204	16.5518	0.0579972	0	0.0025117	0.00139573	0.00451444	0.162913	46.4936
1.99139	0.188425	905.016	500.965	18.7393	0.0317875	0	0.00141618	0.00255744	0.000783755	0.105163	61.9955
1.67257	0.19561	538.068	463.298	17.0124	0.0737456	0	0.00166996	0.00193865	0.00143738	0.0971394	22.4092
2.80538	0.187093	683.905	916.129	17.9435	0.0823932	0	0.00175312	0.00130847	0.00234776	0.154676	33.6852
2.79073	0.251758	506.94	902.394	17.1136	0.0587466	0	0.00197983	0.0011119	0.0035225	0.160611	46.788
3.48889	0.197727	132.02	747.67	18.5296	0.0622992	0	0.00396515	0.000699963	0.0224223	0.186013	55.3259
1.30712	0.219735	9.04871	13.195	18.5773	0.0484675	0	0.0581887	0.0392503	0.0828402	0.067431	25.8459
2.43605	0.218279	983.567	4.7957	17.0976	0.0346863	0	0.00246419	0.483389	1.20123e-05	0.134559	66.3268
2.60001	0.308376	944.391	675.46	17.5376	0.0315584	0	0.00160479	0.0022427	0.00114742	0.145605	80.9156
1.2501	0.132921	598.723	944.36	18.1561	0.0768802	0	0.00081006	0.000513505	0.00127742	0.0683333	16.1377
2.79139	0.22124	32.4631	838.157	18.3459	0.0402572	0	0.0032054	0.000124117	0.0821992	0.149321	68.0484
3.35463	0.291069	16.1523	470.173	16.7494	0.0507956	0	0.0068938	0.000236683	0.197118	0.193374	63.7634
2.36376	0.20732	682.838	738.508	16.4454	0.0412584	0	0.0016628	0.00153703	0.00179782	0.141882	56.5536
2.45418	0.299376	362.033	780.52	18.5906	0.0595666	0	0.00214742	0.000995667	0.00462587	0.129797	40.5093
2.52834	0.270999	194.611	290.967	18.9669	0.082415	0	0.00520396	0.00347739	0.00776973	0.131193	30.1927
1.54058	0.225789	124.2	51.3806	18.2145	0.0380676	0	0.00876294	0.0210896	0.00361858	0.0831343	39.778
1.48777	0.291175	278.193	944.711	16.5535	0.0599358	0	0.0012163	0.000358058	0.0041261	0.0882247	24.3665
1.75119	0.164231	792.868	191.852	17.3656	0.0337002	0	0.00177807	0.00734196	0.000430154	0.0998083	51.431
2.73994	0.270938	190.48	179.55	17.8548	0.0396563	0	0.00739922	0.00783781	0.00696475	0.150831	67.91
3.26217	0.32113	226.074	115.206	17.4029	0.0725245	0	0.00954962	0.0186875	0.00485954	0.183454	44.0213
2.48992	0.232323	886.846	987.927	18.7533	0.0317573	0	0.00132796	0.0011918	0.00147893	0.131099	77.4165
2.33762	0.208746	858.462	864.864	18.4174	0.0512354	0	0.00135629	0.00134593	0.00136607	0.125457	45.0973
1.86435	0.215925	79.8407	605.583	17.8219	0.0511238	0	0.00271915	0.000358367	0.0205688	0.103075	35.9322
2.67801	0.14103	392.78	26.4266	17.67	0.0596648	0	0.00638614	0.0944137	0.000429511	0.149555	44.2916
2.50827	0.248837	645.232	496.88	18.2769	0.0552797	0	0.00219569	0.00284983	0.0016902	0.135303	44.7348
3.22364	0.306178	819.682	345.966	18.2789	0.0784144	0	0.00276481	0.00654474	0.00116652	0.173281	40.3928
1.88266	0.257276	112.584	214.885	16.8629	0.0486102	0	0.00574461	0.00300616	0.0109395	0.109672	38.0451
2.20204	0.316476	774.743	740.978	17.0512	0.0607079	0	0.0014525	0.00151804	0.00138863	0.12671	35.5894
2.748	0.317218	651.771	605.735	18.5167	0.0797135	0	0.00218472	0.00234953	0.00202942	0.145796	33.8671
2.57917	0.167707	798.645	343.283	17.182	0.0621271	0	0.00225828	0.00525129	0.000970477	0.148576	41.0905
3.27619	0.291009	762.746	89.1547	18.5597	0.0587466	0	0.00384443	0.0327833	0.00044919	0.173225	54.7264
1.41885	0.24315	228.986	531.376	16.7235	0.0780208	0	0.00186542	0.000803499	0.00432425	0.0835259	17.9035
2.48172	0.324457	468.663	312.018	16.7804	0.0388498	0	0.00317759	0.00476791	0.00211406	0.144898	62.5858
1.77522	0.250037	841.465	675.948	18.6503	0.0497474	0	0.0011697	0.00145559	0.000939343	0.0938779	35.1949
2.3289	0.234261	425.432	59.0787	18.542	0.0307536	0	0.00480438	0.0344602	0.000666805	0.123536	74.4826
3.19548	0.135431	677.213	135.038	18.7537	0.0521619	0	0.00393344	0.0197063	0.000784183	0.168995	60.7586
2.26338	0.28297	729.591	31.1827	17.9194	0.0515786	0	0.002974	0.0689579	0.000127059	0.123225	42.8108
1.93489	0.198404	835.261	428.054	17.6419	0.0370278	0	0.00153135	0.00298674	0.000784602	0.108397	51.6458
3.5814	0.13643	175.831	267.629	18.6964	0.0326855	0	0.00807356	0.00530159	0.0122791	0.189982	108.671
2.28173	0.168892	378.71	230.906	18.6973	0.050856	0	0.00374186	0.00613254	0.00228046	0.120834	44.4248
1.86919	0.311581	500.142	708.524	17.4827	0.0288762	0	0.00154609	0.00109089	0.0021889	0.10496	63.5465
2.80905	0.274728	250.373	922.501	17.9471	0.0370588	0	0.00239445	0.000649676	0.00881271	0.153979	74.5703
1.97828	0.316425	80.8926	187.782	18.7971	0.0507251	0	0.00735446	0.00316282	0.0170059	0.103046	38.1856
3.09762	0.124127	812.974	790.612	18.3516	0.0469569	0	0.00193154	0.00198586	0.00187812	0.16762	65.509
2.59587	0.129022	950.991	365.798	16.7337	0.0668328	0	0.00197117	0.00512278	0.000758107	0.153882	38.5291
1.96964	0.12245	525.934	517.886	18.605	0.0541929	0	0.00188673	0.0019156	0.00185743	0.105137	36.0947
2.0716	0.139065	166.395	788.325	17.8306	0.0521082	0	0.00216953	0.00045785	0.01027	0.115183	39.4138
2.95777	0.156667	727.076	8.83529	16.8245	0.0333762	0	0.00401833	0.324916	4.88196e-05	0.171144	86.2714
1.24292	0.220416	270.312	831.358	16.6962	0.0758328	0	0.00112799	0.000366662	0.00346637	0.0734087	16.1625
2.44554	0.270741	228.65	784.484	17.5808	0.0388095	0	0.00241319	0.00070312	0.0082697	0.13682	61.98
2.79235	0.128486	604.47	345.402	18.1668	0.0292614	0	0.00293931	0.00514201	0.0016792	0.152558	94.7149
2.849	0.301923	949.391	537.108	17.1039	0.0678214	0	0.0019162	0.00338516	0.00108372	0.16357	41.2508
2.90214	0.241595	155.709	610.065	16.4825	0.0506445	0	0.00378862	0.000966599	0.0148207	0.173248	56.3842
2.63517	0.256971	823.752	972.79	17.0223	0.0631174	0	0.00146659	0.00124157	0.00173139	0.152438	41.1115
3.53496	0.319138	604.409	878.111	17.1549	0.0335944	0	0.00238391	0.00164027	0.00346162	0.202161	103.233
1.89446	0.127819	347.033	522.779	16.6217	0.0561282	0	0.00217769	0.00144525	0.00327931	0.113053	33.4792
2.91052	0.185224	80.7401	461.255	18.5373	0.0803228	0	0.00536819	0.000939294	0.0305974	0.15509	35.7926
1.95122	0.147087	501.133	77.2036	18.3388	0.0332864	0	0.00337299	0.0218526	0.000519485	0.105347	58.0398
3.41242	0.149391	415.219	925.123	18.2374	0.0455377	0	0.00254565	0.00114237	0.00566977	0.185515	74.2969
3.03786	0.306987	327.857	806.13	18.2731	0.0325437	0	0.00267819	0.00108882	0.00657895	0.163329	91.7088
1.37663	0.286178	997.256	278.741	16.7018	0.0436796	0	0.00107862	0.00385504	0.000301397	0.080947	30.9518
1.78188	0.229688	59.536	505.843	18.8108	0.0482351	0	0.00315038	0.000370621	0.0266641	0.0932199	36.354
2.53534	0.227747	803.676	935.595	17.4161	0.0478683	0	0.00145751	0.00125169	0.00169627	0.143638	52.2604
2.69918	0.165867	826.084	123.011	16.4419	0.0332	0	0.00284346	0.0190696	0.00042333	0.162303	80.3782
1.63939	0.215809	881.434	175.633	17.6484	0.048042	0	0.00155057	0.00777216	0.000308887	0.091653	33.669
3.16098	0.204763	473.557	222.507	16.9612	0.062608	0	0.00453989	0.00965325	0.00213221	0.183948	49.8334
1.88633	0.311564	574.272	180.465	17.0014	0.0807248	0	0.00249828	0.0079363	0.000784659	0.108752	22.9043
3.58213	0.267428	817.471	129.017	17.1307	0.0539419	0	0.00378358	0.0239237	0.000596947	0.205456	65.2482
3.21386	0.325117	460.142	793.34	17.6814	0.0347685	0	0.00256328	0.00148611	0.00441628	0.178331	90.6892
2.65538	0.247384	955.641	789.849	18.1079	0.0510491	0	0.00152107	0.00183976	0.00125686	0.144603	51.2931
1.52546	0.169905	662.503	673.357	18.2206	0.0509937	0	0.00114178	0.0011231	0.00116019	0.0829165	29.6269
1.25299	0.301286	238.193	147.919	18.7752	0.053268	0	0.00324262	0.00521094	0.00201114	0.0655173	23.0926
3.0112	0.165942	803.462	545.507	17.471	0.0755618	0	0.00223195	0.00328637	0.00151506	0.170666	39.4606
3.43729	0.245209	756.024	422.597	16.8927	0.0719253	0	0.00291576	0.00521326	0.0016293	0.200427	47.0731
2.99131	0.163002	91.3041	607.229	16.8209	0.0406625	0	0.00428128	0.000643567	0.0284224	0.175806	72.7259
2.54174	0.111867	845.108	792.654	18.0683	0.0548861	0	0.00155186	0.00165432	0.00145534	0.13978	46.015
3.35284	0.176623	421.255	724.378	17.0729	0.040791	0	0.00292618	0.00170128	0.00502965	0.194274	81.3127
1.66271	0.14766	557.672	911.769	18.6064	0.032427	0	0.00113142	0.000691903	0.00184932	0.08863	50.8553
1.83465	0.162145	215.343	581.239	18.3335	0.0826601	0	0.00230269	0.000852884	0.0062106	0.0991116	21.9824
1.69729	0.145021	376.804	375.966	18.8111	0.0430385	0	0.00225428	0.00225844	0.0022484	0.0894858	39.1122
2.78879	0.181677	379.396	639.942	16.7957	0.046622	0	0.0027354	0.00162125	0.0046117	0.16417	59.1424
1.39904	0.312716	70.1457	228.361	17.5272	0.050214	0	0.00468189	0.00143617	0.0151743	0.0780486	27.2429
2.21658	0.121108	445.874	937.226	17.7802	0.074172	0	0.00160248	0.000762261	0.00336749	0.123784	29.6729
3.17962	0.188001	789.103	930.306	18.1978	0.0690626	0	0.00184905	0.00156808	0.0021794	0.172881	45.5538
3.24525	0.242554	973.217	481.255	16.4041	0.0796506	0	0.00223085	0.00450906	0.00110288	0.194834	40.1263
2.61792	0.298258	535.08	399.731	16.6866	0.0339687	0	0.00279958	0.00374473	0.00209026	0.15398	75.6406
2.27045	0.263756	496.438	230.51	18.5605	0.0693614	0	0.00312213	0.00671629	0.00144893	0.120455	32.2327
2.19355	0.305683	521.483	898.598	17.413	0.0802506	0	0.00154433	0.000895915	0.00265957	0.123711	26.843
1.69827	0.289528	582.199	371.362	18.3869	0.0738061	0	0.00178044	0.00278909	0.00113511	0.0908429	22.6312
2.61385	0.215853	455.706	782.167	17.4618	0.0295476	0	0.0021112	0.00122969	0.00362191	0.147777	87.3321
2.37892	0.308319	735.612	592.549	17.4117	0.0372007	0	0.00179072	0.00222191	0.00144186	0.134156	62.7914
1.42189	0.322587	505.081	798.173	16.702	0.0703408	0	0.00109076	0.000689951	0.00172262	0.0834537	19.8155
2.94766	0.13849	833.34	824.651	17.3044	0.0644174	0	0.0017777	0.00179613	0.00175887	0.168947	45.384
1.72548	0.325453	355.372	135.206	16.8143	0.0491028	0	0.00351492	0.00921632	0.00133607	0.100405	34.3815
3.4266	0.156288	388.664	296.866	18.6239	0.0283894	0	0.00499732	0.00653917	0.00381548	0.18233	119.612
2.38705	0.175413	337.582	652.015	16.7492	0.0719992	0	0.00241172	0.00124834	0.00465564	0.140954	32.7902
2.99087	0.11891	249.9	856.526	17.5912	0.0758631	0	0.00270289	0.000788487	0.00925968	0.168794	39.1401
3.17947	0.316313	784.209	423.557	16.8541	0.0599963	0	0.00263183	0.00486916	0.0014209	0.185007	51.9721
2.32875	0.171223	118.103	299.945	17.4952	0.0414758	0	0.00556826	0.00219123	0.0141212	0.131606	55.5137
1.45723	0.162131	516.453	592.29	18.7866	0.0804319	0	0.00131412	0.00114554	0.00150661	0.0768698	17.9546
2.70911	0.173913	788.493	703.478	17.8589	0.0575826	0	0.00181558	0.00203448	0.00161947	0.150179	46.5772
3.3995	0.232462	515.736	143.392	16.9745	0.0427498	0	0.00515575	0.0185136	0.00143283	0.197226	78.3119
